Country,Indicator,Sex,Education Level,Wealth Quintile,Residence,Value,Time
Nepal,Adjusted net attendance rate for children of primary school age, Total,Primary education,Total,rban,74.57297,2019
Nepal,Adjusted net attendance rate for children of primary school age, Total,Primary education,Total,Total,74.48817,2019
Nepal,mpletion rate for children of primary school age,Female,Primary education,Total,Total,82.87334,2019
Nepal,mpletion rate for children of primary school age,Male,Primary education,Total,Total,80.69808,2019
Nepal,mpletion rate for children of primary school age, Total,Primary education,Lowest,Total,76.07099,2019
Nepal,mpletion rate for children of primary school age, Total,Primary education,Second,Total,78.78661,2019
Nepal,mpletion rate for children of primary school age, Total,Primary education,Middle,Total,79.63158,2019
Nepal,mpletion rate for children of primary school age, Total,Primary education,Fourth,Total,83.7756,2019
Nepal,mpletion rate for children of primary school age, Total,Primary education,Highest,Total,96.07722,2019
Nepal,mpletion rate for children of primary school age, Total,Primary education,Total,ural,79.45911,2019
Nepal,mpletion rate for children of primary school age, Total,Primary education,Total,rban,83.1287,2019
Nepal,mpletion rate for children of primary school age, Total,Primary education,Total,Total,81.81857,2019
Nepal,roportion of students at the end of primary achieving at least a minimum proficiency level in mathematics, Total,Primary education,Total,Total,67.8,2018
Nepal,Proportion of students at the end of primary achieving at least a minimum proficiency level in reading, Total,Primary education,Total,Total,80.0,2018
Nepal, Out-of-school rate for children of primary school age,Female,Primary education,Total,Total,6.58064,2019
Nepal, Out-of-school rate for children of primary school age,Male,Primary education,Total,Total,4.616137,2019
Nepal, Out-of-school rate for children of primary school age, Total,Primary education,Lowest,Total,6.208984,2019
Nepal, Out-of-school rate for children of primary school age, Total,Primary education,Second,Total,6.386734,2019
Nepal, Out-of-school rate for children of primary school age, Total,Primary education,Middle,Total,7.894919,2019
Nepal, Out-of-school rate for children of primary school age, Total,Primary education,Fourth,Total,4.998554,2019
Nepal, Out-of-school rate for children of primary school age, Total,Primary education,Highest,Total,1.452539,2019
Nepal, Out-of-school rate for children of primary school age, Total,Primary education,Total,ural,6.326533,2019
Nepal, Out-of-school rate for children of primary school age, Total,Primary education,Total,rban,5.149069,2019
Nepal, Out-of-school rate for children of primary school age, Total,Primary education,Total,Total,5.559242,2019
Nauru,Adjusted net attendance rate for children of primary school age,Female,Primary education,Total,Total,97.7,2011
Nauru,Adjusted net attendance rate for children of primary school age,Male,Primary education,Total,Total,96.9,2011
Nauru,Adjusted net attendance rate for children of primary school age, Total,Primary education,Total,Total,97.3,2011
Nauru, Out-of-school rate for children of primary school age,Female,Primary education,Total,Total,2.3,2011
Nauru, Out-of-school rate for children of primary school age,Male,Primary education,Total,Total,3.1,2011
Nauru, Out-of-school rate for children of primary school age, Total,Primary education,Total,Total,2.7,2011
New Zealand,roportion of students at the end of primary achieving at least a minimum proficiency level in mathematics,Female,Primary education,Total,Total,58.3714,2015
New Zealand,roportion of students at the end of primary achieving at least a minimum proficiency level in mathematics,Male,Primary education,Total,Total,58.91403,2015
New Zealand,roportion of students at the end of primary achieving at least a minimum proficiency level in mathematics, Total,Primary education,Total,Total,56.0,2019
New Zealand,Proportion of students at the end of primary achieving at least a minimum proficiency level in reading,Female,Primary education,Total,Total,92.519,2016
New Zealand,Proportion of students at the end of primary achieving at least a minimum proficiency level in reading,Male,Primary education,Total,Total,87.80289,2016
New Zealand,Proportion of students at the end of primary achieving at least a minimum proficiency level in reading, Total,Primary education,Total,Total,89.97345,2016
Oman,Adjusted net attendance rate for children of primary school age,Female,Primary education,Total,Total,98.0,2014
Oman,Adjusted net attendance rate for children of primary school age,Male,Primary education,Total,Total,97.1,2014
Oman,Adjusted net attendance rate for children of primary school age, Total,Primary education,Total,ural,97.3,2014
Oman,Adjusted net attendance rate for children of primary school age, Total,Primary education,Total,rban,97.7,2014
Oman,Adjusted net attendance rate for children of primary school age, Total,Primary education,Total,Total,97.5,2014
Oman,roportion of students at the end of primary achieving at least a minimum proficiency level in mathematics,Female,Primary education,Total,Total,35.2698,2015
Oman,roportion of students at the end of primary achieving at least a minimum proficiency level in mathematics,Male,Primary education,Total,Total,29.02122,2015
Oman,roportion of students at the end of primary achieving at least a minimum proficiency level in mathematics, Total,Primary education,Total,Total,33.0,2019
Oman,Proportion of students at the end of primary achieving at least a minimum proficiency level in reading,Female,Primary education,Total,Total,68.15518,2016
Oman,Proportion of students at the end of primary achieving at least a minimum proficiency level in reading,Male,Primary education,Total,Total,50.0589,2016
Oman,Proportion of students at the end of primary achieving at least a minimum proficiency level in reading, Total,Primary education,Total,Total,59.06262,2016
Oman, Out-of-school rate for children of primary school age,Female,Primary education,Total,Total,2.0,2014
Oman, Out-of-school rate for children of primary school age,Male,Primary education,Total,Total,2.9,2014
Oman, Out-of-school rate for children of primary school age, Total,Primary education,Total,ural,2.7,2014
Oman, Out-of-school rate for children of primary school age, Total,Primary education,Total,rban,2.4,2014
Oman, Out-of-school rate for children of primary school age, Total,Primary education,Total,Total,2.5,2014
Pakistan,Adjusted net attendance rate for children of primary school age,Female,Primary education,Total,Total,58.80197,2018
Pakistan,Adjusted net attendance rate for children of primary school age,Male,Primary education,Total,Total,64.93063,2018
Pakistan,Adjusted net attendance rate for children of primary school age, Total,Primary education,Lowest,Total,38.06507,2018
Pakistan,Adjusted net attendance rate for children of primary school age, Total,Primary education,Second,Total,59.00512,2018
Pakistan,Adjusted net attendance rate for children of primary school age, Total,Primary education,Middle,Total,69.32808,2018
Pakistan,Adjusted net attendance rate for children of primary school age, Total,Primary education,Fourth,Total,76.55698,2018
Pakistan,Adjusted net attendance rate for children of primary school age, Total,Primary education,Highest,Total,79.65369,2018
Pakistan,Adjusted net attendance rate for children of primary school age, Total,Primary education,Total,ural,57.08017,2018
Pakistan,Adjusted net attendance rate for children of primary school age, Total,Primary education,Total,rban,72.25056,2018
Pakistan,Adjusted net attendance rate for children of primary school age, Total,Primary education,Total,Total,61.93465,2018
Pakistan,mpletion rate for children of primary school age,Female,Primary education,Total,Total,55.42043,2018
Pakistan,mpletion rate for children of primary school age,Male,Primary education,Total,Total,64.035,2018
Pakistan,mpletion rate for children of primary school age, Total,Primary education,Lowest,Total,28.41579,2018
Pakistan,mpletion rate for children of primary school age, Total,Primary education,Second,Total,47.95586,2018
Pakistan,mpletion rate for children of primary school age, Total,Primary education,Middle,Total,64.40295,2018
Pakistan,mpletion rate for children of primary school age, Total,Primary education,Fourth,Total,77.87201,2018
Pakistan,mpletion rate for children of primary school age, Total,Primary education,Highest,Total,91.64233,2018
